date,cash,positions_value,equity,n_positions,exposure_pct
2022-11-14,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-15,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-16,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-17,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-18,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-21,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-22,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-23,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-24,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-25,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-28,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-29,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-11-30,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-01,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-02,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-05,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-06,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-07,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-08,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-09,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-12,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-13,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-14,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-15,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-16,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-19,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-20,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-21,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-22,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-23,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-26,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-27,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-28,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-29,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2022-12-30,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-03,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-04,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-05,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-06,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-09,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-10,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-11,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-12,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-13,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-16,1000150.8291873963,0.0,1000150.8291873963,0,0.0
2023-01-17,599520.4115398009,400060.3316749586,999580.7432147595,2,40.02281300341195
2023-01-30,396030.5740864689,619681.2508113406,1015711.8248978095,3,61.00955365698205
2023-01-31,588698.3034507923,413804.98491218186,1002503.2883629742,2,41.277169832320425
2023-02-01,588698.3034507923,415094.93383100815,1003793.2372818005,2,41.352633033776485
2023-02-02,588698.3034507923,421773.622519367,1010471.9259701594,2,41.740261325362404
2023-02-03,588698.3034507923,418126.16819782124,1006824.4716486136,2,41.529201958427294
2023-02-06,588698.3034507923,412217.29947653844,1000915.6029273308,2,41.18402173679238
2023-02-07,588698.3034507923,412652.62083853513,1001350.9242893275,2,41.20959104635574
2023-02-08,588698.3034507923,417860.4620153316,1006558.7654661239,2,41.51376713925153
2023-02-09,785512.2066631773,219837.2878083287,1005349.494471506,1,21.86675270811104
2023-02-10,785512.2066631773,221143.25189431873,1006655.4585574961,1,21.96811729518754
2023-02-13,785512.2066631773,216572.3775933535,1002084.5842565309,1,21.612185338030464
2023-02-14,785512.2066631773,219401.966446332,1004914.1731095093,1,21.83290596523639
2023-02-15,785512.2066631773,217225.35963634856,1002737.5662995259,1,21.663231431329617
2023-02-16,584504.5365189018,418817.6441650458,1003322.1806839476,2,41.743086341372916
2023-02-17,584504.5365189018,418500.1863625351,1003004.7228814369,2,41.72464763279137
2023-02-20,584504.5365189018,421737.5652078928,1006242.1017267946,2,41.91213669992105
2023-02-21,584504.5365189018,422055.0230104035,1006559.5595293053,2,41.93045697243866
2023-02-22,584504.5365189018,416776.9673525221,1001281.5038714239,2,41.624354963221315
2023-02-23,584504.5365189018,420903.0553598469,1005407.5918787487,2,41.86392252850697
2023-02-24,584504.5365189018,418989.70703845297,1003494.2435573548,2,41.75307528951516
2023-03-01,584504.5365189018,424041.5005090061,1008546.0370279079,2,42.04483334827404
2023-03-02,584504.5365189018,422018.89013445604,1006523.4266533579,2,41.928372351714515
2023-03-03,584504.5365189018,425220.1361038663,1009724.6726227681,2,42.11248349506539
2023-03-06,584504.5365189018,429010.69987070677,1013515.2363896086,2,42.32898376535007
2023-03-07,584504.5365189018,428647.64426060487,1013152.1807795067,2,42.30831778211331
2023-03-08,584504.5365189018,430824.25107058836,1015328.7875894902,2,42.43199408276562
2023-03-09,584504.5365189018,431386.90092371486,1015891.4374426167,2,42.46387803106983
2023-03-10,784572.6690850905,226367.10823827906,1010939.7773233696,1,22.391750064244523
2023-03-13,784572.6690850905,228543.7150482625,1013116.384133353,1,22.558485740388548
2023-03-14,784572.6690850905,220707.9305323221,1005280.5996174125,1,21.954858237224375
2023-03-15,784572.6690850905,225061.144152289,1009633.8132373795,1,22.291363581676503
2023-03-16,784572.6690850905,226367.10823827906,1010939.7773233696,1,22.391750064244523
2023-03-17,784572.6690850905,231590.96458223936,1016163.6336673299,1,22.79071567897275
2023-03-20,784572.6690850905,231590.96458223936,1016163.6336673299,1,22.79071567897275
2023-03-21,784572.6690850905,229849.67913425254,1014422.348219343,1,22.658183698113223
2023-03-22,784572.6690850905,232896.9286682294,1017469.5977533199,1,22.889816971680567
2023-03-23,580963.1473770419,435346.07695010136,1016309.2243271433,2,42.835985990221246
2023-03-24,580963.1473770419,435059.4467566952,1016022.594133737,2,42.819859446888366
2023-03-27,580963.1473770419,433372.6699720116,1014335.8173490535,2,42.72477246289325
2023-03-28,580963.1473770419,428138.06148427643,1009101.2088613183,2,42.42766312483091
2023-03-29,580963.1473770419,425424.5333963494,1006387.6807733913,2,42.27243054778037
2023-03-30,580963.1473770419,429037.6259064791,1010000.773283521,2,42.47894033899342
2023-03-31,580963.1473770419,433187.6396945523,1014150.7870715942,2,42.714322684243136
2023-04-06,580963.1473770419,431751.15399440605,1012714.301371448,2,42.63306575306735
2023-04-07,580963.1473770419,430009.8685464193,1010973.0159234612,2,42.53425776687343
2023-04-10,580963.1473770419,428703.9044604293,1009667.0518374711,2,42.45992811989263
2023-04-11,804595.0009014872,201651.1837756161,1006246.1846771033,1,20.039945179054214
2023-04-12,804595.0009014872,201150.60160654137,1005745.6025080285,1,20.000147264371027
2023-04-13,1003111.2262705015,0.0,1003111.2262705015,0,0.0
2023-04-14,802203.0943169141,200622.24525410033,1002825.3395710144,1,20.00570162496312
2023-04-17,802203.0943169141,197751.65668925626,999954.7510061704,1,19.776060515765877
2023-04-18,802203.0943169141,196156.8852643429,998359.979581257,1,19.64791150248402
2023-04-19,802203.0943169141,194881.06812441224,997084.1624413263,1,19.545097140772214
2023-04-20,802203.0943169141,195518.97669437758,997722.0710112917,1,19.5965371895802
2023-04-21,802203.0943169141,193286.29669949887,995489.391016413,1,19.416208594865083
2023-04-24,802203.0943169141,192967.34241451617,995170.4367314302,1,19.3903813148132
2023-04-25,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-04-26,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-04-27,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-04-28,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-02,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-03,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-04,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-05,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-08,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-09,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-10,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-11,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-12,990823.5842062582,0.0,990823.5842062582,0,0.0
2023-05-15,792376.4826435078,198164.71684125165,990541.1994847595,1,20.005701624963116
2023-05-16,593674.2997585582,398140.12849531684,991814.428253875,2,40.142603006517746
2023-05-17,593674.2997585582,401826.2036246682,995500.5033832263,2,40.364239119825115
2023-05-18,593674.2997585582,405482.205240637,999156.5049991952,2,40.58245161912483
2023-05-19,593674.2997585582,408912.5337568255,1002586.8335153837,2,40.78574743726187
2023-05-22,593674.2997585582,410176.3518153593,1003850.6515739175,2,40.860296416827744
2023-05-23,593674.2997585582,410484.78795164713,1004159.0877102052,2,40.87846168754793
2023-05-24,593674.2997585582,409303.7329296209,1002978.032688179,2,40.80884322387462
2023-05-25,192944.99024634622,806882.4901086228,999827.480354969,4,80.7021717208808
2023-05-26,192944.99024634622,815148.2313276491,1008093.2215739953,4,80.86040198295453
2023-05-29,192944.99024634622,818993.5816960279,1011938.5719423741,4,80.93313214892123
2023-05-30,192944.99024634622,818091.9520393108,1011036.942285657,4,80.91612856300242
2023-05-31,192944.99024634622,813902.147470914,1006847.1377172602,4,80.83671462941294
2023-06-01,192944.99024634622,809082.7124819955,1002027.7027283417,4,80.74454531336892
2023-06-02,192944.99024634622,817641.056050639,1010586.0462969852,4,80.90761385897419
2023-06-05,387470.56587023276,620605.1881699769,1008075.7540402097,3,61.56334835776861
2023-06-06,387470.56587023276,622786.050871301,1010256.6167415337,3,61.646322384903115
2023-06-07,183994.00940764882,831651.5239273094,1015645.5333349583,4,81.88403302444614
2023-06-08,183994.00940764882,825689.0146806533,1009683.0240883022,4,81.77705230076666
2023-06-09,183994.00940764882,834343.3652857788,1018337.3746934276,4,81.93192020836507
2023-06-12,183994.00940764882,842217.4691764629,1026211.4785841117,4,82.0705562890887
2023-06-13,183994.00940764882,855692.0133021321,1039686.022709781,4,82.30292555745851
2023-06-14,183994.00940764882,860914.8087936593,1044908.8182013081,4,82.39138131455589
2023-06-15,183994.00940764882,874766.3443732571,1058760.353780906,4,82.62175111198738
2023-06-16,389923.6096875699,666280.8570395365,1056204.4667271064,3,63.082563843359004
2023-06-19,389923.6096875699,665631.1069403325,1055554.7166279024,3,63.0598391968511
2023-06-20,389923.6096875699,659918.1154734702,1049841.7251610402,3,62.85881953989229
2023-06-21,389923.6096875699,658567.478740169,1048491.0884277389,3,62.81097531574842
2023-06-26,604219.4803844068,430041.4299499428,1034260.9103343496,2,41.57958844358931
2023-06-27,815034.646594632,214727.95444089876,1029762.6010355307,1,20.85218032049018
2023-06-28,815034.646594632,215517.8102901296,1030552.4568847616,1,20.91284231582102
2023-06-29,815034.646594632,216646.17578903076,1031680.8223836627,1,20.999341180780824
2023-06-30,815034.646594632,217210.35853848138,1032245.0051331134,1,21.0425196981671
2023-07-03,815034.646594632,220256.9453855146,1035291.5919801466,1,21.27487048979515
2023-07-04,815034.646594632,222965.02258287751,1037999.6691775095,1,21.480259503314734
2023-07-05,815034.646594632,222175.1667336467,1037209.8133282787,1,21.42046516323577
2023-07-06,815034.646594632,219918.43573584425,1034953.0823304763,1,21.24912128776297
2023-07-07,1031957.8727855217,0.0,1031957.8727855217,0,0.0
2023-07-10,1031957.8727855217,0.0,1031957.8727855217,0,0.0
2023-07-11,1031957.8727855217,0.0,1031957.8727855217,0,0.0
2023-07-12,825272.1902346734,206391.57455710435,1031663.7647917778,1,20.005701624963116
2023-07-13,825272.1902346734,209520.5430343549,1034792.7332690284,1,20.247585463076803
2023-07-14,617151.0093344714,421677.99115805386,1038829.0004925253,2,40.591665322986714
2023-07-17,617151.0093344714,430221.4558400188,1047372.4651744902,2,41.07626180227535
2023-07-18,617151.0093344714,432091.8734401019,1049242.8827745733,2,41.181301349168706
2023-07-19,617151.0093344714,425813.35814550583,1042964.3674799772,2,40.82722012587651
2023-07-20,617151.0093344714,429206.9835919008,1046357.9929263722,2,41.01913365152669
2023-07-21,617151.0093344714,434656.71054772736,1051807.7198821988,2,41.32473096854702
2023-07-24,617151.0093344714,436311.28827699664,1053462.297611468,2,41.4168868944102
2023-07-25,617151.0093344714,438728.1780467972,1055879.1873812687,2,41.55098265881211
2023-07-26,617151.0093344714,439769.8073081109,1056920.8166425824,2,41.608586034390434
2023-07-27,617151.0093344714,441083.17318014835,1058234.1825146198,2,41.68105514528252
2023-07-28,617151.0093344714,442008.59377862123,1059159.6031130927,2,41.73201021635125
2023-07-31,617151.0093344714,435991.23553642107,1053142.2448708925,2,41.399083329894374
2023-08-01,406234.81138776604,646545.4109468601,1052780.2223346261,3,61.413141815401204
2023-08-02,618888.0288975604,423396.08930176287,1042284.1181993233,2,40.62194577359893
2023-08-04,827327.3476787754,208548.31059341284,1035875.6582721883,1,20.13256213986779
2023-08-07,827327.3476787754,208548.31059341284,1035875.6582721883,1,20.13256213986779
2023-08-08,827327.3476787754,203822.0032711825,1031149.350949958,1,19.76648708389422
2023-08-09,827327.3476787754,207071.33955521588,1034398.6872339913,1,20.01852304249631
2023-08-10,827327.3476787754,204708.1858941007,1032035.5335728761,1,19.835381557591052
2023-08-11,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-14,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-15,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-16,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-17,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-18,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-21,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-22,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-23,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-24,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-25,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-28,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-29,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-30,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-08-31,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-09-01,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-09-04,1027012.4806145064,0.0,1027012.4806145064,0,0.0
2023-09-05,821317.28593463,205402.4961229013,1026719.7820575313,1,20.005701624963116
2023-09-06,821317.28593463,206371.8330559966,1027689.1189906265,1,20.081153847253965
2023-09-07,821317.28593463,205499.42981621082,1026816.7157508407,1,20.013253257758194
2023-09-08,821317.28593463,204723.96026973455,1026041.2462043646,1,19.952800243369367
2023-09-11,821317.28593463,202882.22009685342,1024199.5060314834,1,19.808857444480832
2023-09-12,615894.2723976468,409466.9277827217,1025361.2001803685,2,39.933920623356286
2023-09-13,615894.2723976468,411757.22387323953,1027651.4962708864,2,40.067788094253046
2023-09-14,615894.2723976468,415528.60977508355,1031422.8821727303,2,40.28692953754887
2023-09-15,615894.2723976468,427180.60993532394,1043074.8823329707,2,40.95397340791869
2023-09-18,615894.2723976468,430546.58760631643,1046440.8600039632,2,41.143900631392185
2023-09-19,615894.2723976468,426917.39158983063,1042811.6639874774,2,40.93906947275546
2023-09-20,615894.2723976468,420786.09132766235,1036680.3637253091,2,40.58976190265322
2023-09-21,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-09-22,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-09-25,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-09-26,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-09-27,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-09-28,1028697.9052154014,0.0,1028697.9052154014,0,0.0
2023-10-02,822665.1452693348,205739.5810430803,1028404.7263124151,1,20.005701624963116
2023-10-03,822665.1452693348,204933.66214699662,1027598.8074163314,1,19.942964186797447
2023-10-04,822665.1452693348,203724.78380287107,1026389.9290722059,1,19.84867329972985
2023-10-05,822665.1452693348,205451.75286590753,1028116.8981352423,1,19.983306688037885
2023-10-06,822665.1452693348,206027.40922025306,1028692.5544895879,1,20.02808402968162
2023-10-11,616644.9865266806,411696.8413556492,1028341.8278823298,2,40.035018531090856
2023-10-12,616644.9865266806,413100.88993383746,1029745.8764605181,2,40.116780205400154
2023-10-13,616644.9865266806,418428.05188896717,1035073.0384156478,2,40.42497836958841
2023-10-16,616644.9865266806,416771.2674412816,1033416.2539679622,2,40.32946703141388
2023-10-17,616644.9865266806,411541.0885129578,1028186.0750396384,2,40.02593484813458
2023-10-18,816660.0536938342,205474.26190133332,1022134.3155951676,1,20.102471736475252
2023-10-19,816660.0536938342,209770.771682788,1026430.8253766223,1,20.43691269753303
2023-10-20,611182.594240522,414450.37067131884,1025632.9649118409,2,40.40922872510667
2023-10-23,611182.594240522,406620.90104014263,1017803.4952806646,2,39.95082576603009
2023-10-24,611182.594240522,403625.70210845745,1014808.2963489795,2,39.773591087163894
2023-10-25,611182.594240522,405142.11732544145,1016324.7115659635,2,39.86345237057105
2023-10-26,1009826.1549103475,0.0,1009826.1549103475,0,0.0
2023-10-27,1009826.1549103475,0.0,1009826.1549103475,0,0.0
2023-10-30,807573.1234741285,201965.2309820695,1009538.354456198,1,20.005701624963116
2023-10-31,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-01,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-02,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-03,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-06,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-07,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-08,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-09,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-10,1005125.3198930877,0.0,1005125.3198930877,0,0.0
2023-11-13,401190.7458087264,603075.1919358526,1004265.937744579,3,60.05134389903368
2023-11-14,199558.30714625504,806882.3819590326,1006440.6891052877,4,80.17187606716699
2023-11-15,199558.30714625504,821579.2676043704,1021137.5747506254,4,80.45725550790846
2023-11-16,199558.30714625504,821105.4426764502,1020663.7498227053,4,80.4481831375985
2023-11-17,199558.30714625504,821494.5659491263,1021052.8730953813,4,80.4556343354402
2023-11-20,199558.30714625504,817898.7625218407,1017457.0696680958,4,80.3865624314397
2023-11-21,199558.30714625504,829677.3621559367,1029235.6693021917,4,80.61101911853163
2023-11-22,199558.30714625504,825320.9745055295,1024879.2816517845,4,80.52860363957895
2023-11-23,199558.30714625504,823720.5714267236,1023278.8785729787,4,80.49815047247428
2023-11-24,199558.30714625504,820917.7268618611,1020476.0340081161,4,80.44458659529207
2023-11-27,398642.3350692864,615951.2675574597,1014593.602626746,3,60.70916137878104
2023-11-28,398642.3350692864,620001.3636569362,1018643.6987262226,3,60.86538054790165
2023-11-29,398642.3350692864,619996.8071640027,1018639.1422332891,3,60.86520549413669
2023-11-30,398642.3350692864,625800.04011906,1024442.3751883464,3,61.08689520032837
2023-12-01,398642.3350692864,623423.0699479032,1022065.4050171896,3,60.99639679492118
2023-12-04,398642.3350692864,625539.146777958,1024181.4818472444,3,61.076982728658294
2023-12-05,398642.3350692864,622079.822690272,1020722.1577595584,3,60.945068935870914
2023-12-06,398642.3350692864,624657.0701981017,1023299.4052673881,3,61.04343137333094
2023-12-07,600799.4341304098,414324.41526291985,1015123.8493933297,2,40.81515920550318
2023-12-08,600799.4341304098,424252.2424458775,1025051.6765762874,2,41.388376034162164
2023-12-11,395158.16346193064,631292.45893285,1026450.6223947806,3,61.5024673529839
2023-12-12,395158.16346193064,632036.5944200481,1027194.7578819788,3,61.5303563000335
2023-12-13,395158.16346193064,636755.0120142589,1031913.1754761895,3,61.70625854451565
2023-12-14,395158.16346193064,649402.2595594383,1044560.4230213689,3,62.16990853253429
2023-12-15,187195.62622124245,850841.5104468784,1038037.1366681209,4,81.9663844761758
2023-12-18,187195.62622124245,853285.395982622,1040481.0222038645,4,82.00874189663358
2023-12-19,187195.62622124245,851483.7498669199,1038679.3760881624,4,81.97753507668054
2023-12-20,187195.62622124245,848208.5599399443,1035404.1861611868,4,81.92052642598638
2023-12-21,187195.62622124245,841774.9494475292,1028970.5756687716,4,81.80748500999884
2023-12-22,187195.62622124245,845810.3862796791,1033006.0125009216,4,81.87855404945424
2023-12-25,395072.982919747,635655.3166453023,1030728.2995650494,3,61.67050200460573
2023-12-26,187553.74782385884,848270.6629602031,1035824.410784062,4,81.89328752332734
2023-12-27,187553.74782385884,855163.8333781707,1042717.5812020296,4,82.01298690987356
2023-12-28,187553.74782385884,860606.6939239942,1048160.4417478531,4,82.10638940818022
2023-12-29,187553.74782385884,859793.246876241,1047346.9947000999,4,82.09249190832276
2024-01-02,187553.74782385884,856043.5666582764,1043597.3144821352,4,82.02814963002001
2024-01-03,803020.7956508459,217129.77822212112,1020150.5738729669,1,21.284091170756813
2024-01-04,803020.7956508459,216744.79634584076,1019765.5919966866,1,21.254374343172092
2024-01-05,803020.7956508459,216359.81446956043,1019380.6101204063,1,21.224635069721863
2024-01-08,803020.7956508459,218669.70572724254,1021690.5013780884,1,21.402734529908415
2024-01-09,803020.7956508459,216359.81446956043,1019380.6101204063,1,21.224635069721863
2024-01-10,803020.7956508459,215974.83259328007,1018995.628244126,1,21.19487332496562
2024-01-11,803020.7956508459,218284.7238509622,1021305.5195018081,1,21.37310723214747
2024-01-12,803020.7956508459,215974.83259328007,1018995.628244126,1,21.19487332496562
2024-01-15,803020.7956508459,216744.79634584076,1019765.5919966866,1,21.254374343172092
2024-01-16,803020.7956508459,215204.86884071937,1018225.6644915652,1,21.135282319580746
2024-01-17,1014207.1562951225,0.0,1014207.1562951225,0,0.0
2024-01-18,1014207.1562951225,0.0,1014207.1562951225,0,0.0
2024-01-19,811076.6759965539,202841.4312590245,1013918.1072555784,1,20.005701624963116
2024-01-22,811076.6759965539,203888.35477520013,1014965.030771754,1,20.088214725995883
2024-01-23,811076.6759965539,204542.68197280992,1015619.3579693638,1,20.139699028755608
2024-01-24,811076.6759965539,204673.54741233183,1015750.2234088856,1,20.14998792965477
2024-01-25,811076.6759965539,207029.12532372697,1018105.8013202809,1,20.334735845258063
2024-01-26,811076.6759965539,207029.12532372697,1018105.8013202809,1,20.334735845258063
2024-01-29,811076.6759965539,208337.7797189465,1019414.4557155003,1,20.43700465015671
2024-01-30,811076.6759965539,207945.18340038063,1019021.8593969345,1,20.40635158930195
2024-01-31,811076.6759965539,205327.87460994162,1016404.5506064955,1,20.20139269225242
2024-02-01,811076.6759965539,205327.87460994162,1016404.5506064955,1,20.20139269225242
2024-02-02,811076.6759965539,206636.52900516114,1017713.205001715,1,20.30400391678252
2024-02-05,606929.4621181295,412063.6323346202,1018993.0944527497,2,40.43831450652951
2024-02-15,401226.14644419786,625534.1712479135,1026760.3176921114,3,60.923095728314735
2024-02-16,401226.14644419786,627921.6022437409,1029147.7486879388,3,61.01374686426498
2024-02-19,401226.14644419786,628289.0003250677,1029515.1467692655,3,61.02765969949149
2024-02-20,401226.14644419786,631171.3674181472,1032397.513862345,3,61.13646719826416
2024-02-21,401226.14644419786,629757.0458206448,1030983.1922648427,3,61.083153493240516
2024-02-22,401226.14644419786,632033.701596726,1033259.8480409238,3,61.168901781586825
2024-02-23,401226.14644419786,633787.7859116527,1035013.9323558506,3,61.2347105771856
2024-02-26,401226.14644419786,635385.8065498185,1036611.9529940163,3,61.29447038640178
2024-02-27,401226.14644419786,632922.7808422736,1034148.9272864715,3,61.20228568074959
2024-02-29,602510.3898629227,433626.9194833668,1036137.3093462895,2,41.850333500387784
2024-03-01,602510.3898629227,431085.20540464524,1033595.595267568,2,41.70733770329679
2024-03-04,602510.3898629227,436712.41930408916,1039222.8091670119,2,42.022982506911646
2024-03-05,602510.3898629227,438491.70185625507,1041002.0917191778,2,42.122076924178096
2024-03-06,602510.3898629227,439800.3562514745,1042310.7461143972,2,42.19474450311433
2024-03-07,602510.3898629227,447028.02791574725,1049538.4177786699,2,42.592821791304644
2024-03-08,602510.3898629227,453498.14230679057,1056008.5321697132,2,42.94455286028958
2024-03-11,602510.3898629227,451404.2952744393,1053914.685137362,2,42.831198923431415
2024-03-12,602510.3898629227,455332.695586761,1057843.0854496837,2,43.04350067129298
2024-03-13,602510.3898629227,457532.209821395,1060042.5996843176,2,43.16168142277007
2024-03-14,602510.3898629227,459394.39846526773,1061904.7883281903,2,43.26135483281088
2024-03-15,602510.3898629227,453971.2075904,1056481.5974533227,2,42.97010082188935
2024-03-18,602510.3898629227,454965.29750543425,1057475.687368357,2,43.02371231225795
2024-03-19,602510.3898629227,455908.9909459902,1058419.380808913,2,43.07451273214167
2024-03-20,602510.3898629227,454232.93846944394,1056743.3283323667,2,42.984225808765046
2024-03-21,602510.3898629227,463189.49621140433,1065699.886074327,2,43.46340862600968
2024-03-22,602510.3898629227,459860.15236888785,1062370.5422318105,2,43.28622962406518
2024-03-25,602510.3898629227,458103.6309272979,1060614.0207902207,2,43.19230388694875
2024-03-26,602510.3898629227,460252.7486874537,1062763.1385503765,2,43.307180310680025
2024-03-27,602510.3898629227,461012.7430873463,1063523.1329502692,2,43.3476930406274
2024-03-28,602510.3898629227,458262.13173072215,1060772.5215936447,2,43.20079210217993
2024-03-29,602510.3898629227,460698.178607161,1063208.5684700836,2,43.3309316976337
2024-04-01,602510.3898629227,459022.1261306147,1061532.5159935374,2,43.24145697044378
2024-04-02,602510.3898629227,462555.49299770745,1065065.8828606303,2,43.429754012525756
2024-04-03,817346.7470622186,242886.25575274165,1060233.0028149602,1,22.90876204644348
2024-04-08,817346.7470622186,243671.44838987335,1061018.195452092,1,22.96581240871621
2024-04-09,817346.7470622186,249822.1240474051,1067168.8711096237,1,23.409802404341534
2024-04-10,817346.7470622186,249560.39316836116,1066907.1402305798,1,23.391013496678468
2024-04-11,817346.7470622186,248513.46965218557,1065860.216714404,1,23.315765590561906
2024-04-12,817346.7470622186,248120.87333361967,1065467.6203958383,1,23.2875095013623
2024-04-15,817346.7470622186,245503.56454318066,1062850.3116053992,1,23.098602113815623
2024-04-16,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-17,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-18,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-19,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-22,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-23,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-24,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-25,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-26,1055249.6403346923,0.0,1055249.6403346923,0,0.0
2024-04-29,843898.9661202584,211049.92806693848,1054948.8941871969,1,20.00570162496312
2024-04-30,843898.9661202584,210125.6218126307,1054024.5879328891,1,19.935552189035803
2024-05-02,843898.9661202584,210125.6218126307,1054024.5879328891,1,19.935552189035803
2024-05-03,843898.9661202584,214130.948914631,1058029.9150348895,1,20.238647874863712
2024-05-06,630325.3224841993,435719.4394681327,1066044.761952332,2,40.8725275916337
